idPessoaQueSegue,idPessoaQueESeguida,dataInicioQueSegue,dataFimQueSegue,grauAmizade
136,203,07/06/2023,25/02/2024,2
307,357,22/03/2025,,
307,288,10/07/2021,,2
67,250,02/05/2023,,0
384,160,21/09/2025,,1
480,375,20/04/2020,,1
375,37,20/04/2024,,0
87,34,15/07/2022,20/02/2025,1
85,415,15/07/2022,,0
368,253,20/07/2022,,2
32,128,07/04/2021,,2
367,451,04/11/2021,,2
453,441,04/02/2023,18/11/2024,1
175,494,15/10/2023,21/03/2024,2
497,405,06/10/2022,,2
60,196,22/05/2025,,0
12,390,21/06/2025,,2
382,78,19/07/2023,,
416,455,12/07/2022,12/11/2023,0
244,186,19/11/2024,01/05/2025,1
258,116,02/11/2020,02/02/2021,1
230,419,29/06/2020,,1
56,187,07/03/2021,24/12/2023,
353,378,25/10/2023,,1
221,359,29/07/2025,,0
33,394,17/03/2023,,
326,71,24/05/2024,,0
88,110,28/09/2024,,1
317,138,27/02/2023,03/07/2025,2
397,39,18/11/2020,,1
291,230,31/05/2020,25/03/2022,1
170,91,26/10/2021,,0
27,347,26/08/2020,,2
416,241,20/02/2022,,
82,9,05/12/2023,,1
267,106,25/03/2020,26/05/2021,2
113,274,21/11/2022,,
146,247,17/03/2020,,2
396,47,22/05/2022,,0
485,6,28/11/2020,,2
430,435,29/12/2021,,1
113,238,03/05/2021,24/11/2022,1
172,200,03/03/2024,,2
378,146,13/09/2025,,
191,435,30/11/2023,,1
32,19,16/11/2022,17/06/2025,2
475,393,27/05/2023,,
282,454,22/07/2021,,2
344,422,13/05/2023,30/09/2024,0
168,349,23/06/2024,,1
452,350,08/04/2022,,2
401,16,13/01/2020,,2
175,98,18/08/2022,,1
211,85,15/04/2020,,2
344,205,03/09/2025,,2
189,209,26/09/2025,,2
217,103,22/09/2025,23/09/2025,1
186,333,02/04/2023,26/05/2025,0
392,404,05/09/2023,,0
303,231,05/12/2024,,1
487,182,31/03/2024,,0
135,125,26/01/2024,,2
32,409,11/04/2021,22/02/2024,2
104,451,03/12/2023,,1
114,67,07/01/2025,25/06/2025,1
401,413,30/10/2022,,0
110,447,19/10/2022,,
138,343,14/01/2025,,
99,447,06/09/2025,,
103,120,19/03/2020,,0
457,228,18/02/2020,09/06/2024,
393,42,17/06/2025,,0
157,193,17/10/2024,01/01/2025,1
106,482,19/04/2024,,2
156,396,25/11/2022,,2
283,454,17/02/2020,,2
214,454,22/11/2021,,0
437,217,07/02/2022,,1
414,465,07/10/2021,05/07/2025,1
36,399,29/02/2024,,
283,32,07/08/2022,,1
482,353,14/08/2023,,
393,395,31/07/2020,24/03/2024,0
414,107,12/11/2021,,1
417,183,18/08/2022,,1
416,25,22/07/2022,07/01/2024,1
202,203,30/07/2022,09/01/2023,1
78,33,15/03/2020,07/11/2023,
329,96,16/04/2025,,
217,57,14/06/2025,16/09/2025,0
106,410,24/02/2023,,1
195,420,24/08/2025,,
145,393,05/07/2022,,2
6,459,10/05/2023,,2
80,247,24/01/2025,,0
338,154,02/02/2024,,2
271,426,06/01/2024,,2
402,227,06/10/2022,,1
156,211,10/03/2025,,0
471,11,10/02/2022,,
120,388,06/03/2021,19/06/2025,1
106,317,01/01/2024,,1
377,485,29/04/2024,,2
131,148,28/08/2023,,2
326,498,24/06/2023,,2
306,462,04/03/2020,,0
24,389,20/12/2023,,1
377,460,16/10/2023,,2
371,446,22/07/2022,,1
290,346,28/12/2022,16/12/2024,1
153,313,13/03/2025,,2
275,199,30/11/2023,08/07/2025,0
37,82,12/08/2023,24/05/2025,1
74,150,11/07/2021,,0
89,443,16/03/2024,,2
133,87,04/12/2022,24/05/2023,2
357,318,17/08/2024,,1
289,499,23/03/2023,,2
385,371,15/10/2023,,1
354,231,05/08/2023,,2
11,239,20/08/2023,,2
470,13,22/06/2022,,
292,383,13/01/2023,21/09/2023,2
217,453,06/01/2023,19/03/2023,
139,282,17/05/2024,,1
484,465,04/03/2022,,1
257,43,28/11/2024,,0
310,343,16/02/2020,,1
82,437,21/04/2024,15/03/2025,0
467,101,14/01/2021,,1
227,472,01/02/2022,24/05/2022,2
139,70,04/02/2020,19/05/2021,1
298,386,27/05/2021,29/05/2023,1
171,82,24/08/2021,,1
292,481,13/06/2025,18/09/2025,1
460,173,07/08/2025,,2
4,54,08/06/2020,07/07/2024,0
354,178,25/02/2023,,2
317,392,27/06/2025,14/07/2025,
178,294,26/01/2022,,1
242,439,21/04/2022,,0
383,363,12/03/2024,23/10/2024,1
447,29,26/01/2022,10/06/2024,0
464,377,17/04/2023,,0
411,20,26/01/2021,24/03/2021,1
179,38,14/02/2022,,0
106,84,15/06/2022,,0
304,270,30/12/2020,,2
478,96,04/04/2024,,0
290,382,16/06/2020,,2
234,1,09/08/2022,03/03/2023,2
333,46,01/10/2023,,2
168,269,04/08/2024,01/10/2024,2
69,47,04/07/2020,,0
364,196,29/07/2020,,2
475,18,16/09/2023,09/07/2025,2
385,142,20/02/2021,25/02/2022,0
456,165,13/05/2024,30/12/2024,2
375,106,18/03/2022,,
22,307,16/11/2023,,2
403,397,15/08/2024,14/02/2025,1
358,91,13/09/2021,,2
282,75,31/05/2025,05/06/2025,1
345,27,08/06/2025,28/09/2025,1
252,327,08/12/2023,04/10/2025,
142,216,20/09/2023,,2
384,176,25/08/2023,,1
328,145,20/07/2023,01/09/2024,
166,128,15/07/2022,,2
116,218,06/01/2021,,1
31,224,19/11/2023,,0
128,151,29/04/2025,10/09/2025,1
234,361,09/11/2022,10/04/2024,0
92,248,26/01/2021,,
369,11,15/09/2023,,0
291,490,22/11/2024,,1
120,348,15/06/2022,,1
317,201,31/03/2024,,
396,320,22/12/2022,08/06/2023,
162,116,29/01/2021,29/08/2024,1
211,20,06/04/2024,,0
390,269,13/06/2022,,1
393,254,02/09/2024,,0
399,220,21/08/2020,,
363,100,24/03/2022,15/08/2025,
308,225,31/07/2022,05/10/2022,
258,59,14/03/2025,,
384,66,18/11/2021,,
174,39,20/07/2021,17/06/2022,2
90,456,03/10/2020,20/05/2023,1
145,86,02/03/2020,23/03/2021,
413,291,02/06/2025,,
446,166,06/04/2020,,0
214,303,11/12/2020,,2
293,27,16/03/2022,16/12/2024,0
318,150,23/03/2022,08/12/2024,
157,498,13/02/2020,,1
367,240,29/08/2025,14/09/2025,1
32,184,30/05/2020,,2
377,400,11/05/2024,,1
158,147,16/07/2024,16/05/2025,
7,248,06/09/2023,14/06/2024,
62,92,15/04/2020,,0
340,167,31/07/2023,,1
13,305,23/08/2025,01/09/2025,0
434,240,23/04/2020,05/12/2023,2
279,122,28/05/2023,18/02/2024,2
318,30,21/04/2025,,2
52,391,18/02/2021,,2
492,346,03/03/2021,02/09/2025,2
385,112,28/06/2021,,0
357,116,02/12/2023,,
170,474,06/09/2023,,2
16,380,04/08/2023,15/07/2024,2
310,38,10/03/2020,,0
233,8,07/07/2025,,
191,170,31/12/2023,,2
449,312,27/04/2020,,2
473,457,20/07/2021,,0
76,65,16/07/2024,,0
468,345,04/11/2024,,0
290,276,01/02/2024,,1
413,225,13/12/2021,13/12/2023,1
467,28,18/03/2020,,0
409,274,08/08/2023,06/10/2025,1
284,262,19/04/2021,21/03/2023,2
223,246,01/09/2020,,2
275,91,14/03/2021,,0
90,424,11/10/2021,,2
429,52,18/08/2020,,
382,424,17/02/2020,,2
83,362,12/04/2024,19/08/2025,
437,162,18/07/2021,15/05/2023,
405,249,30/01/2024,,0
265,10,19/10/2021,01/02/2024,1
229,95,08/09/2025,,1
354,191,23/03/2022,,
83,357,28/01/2022,06/04/2024,1
495,424,08/09/2022,,1
48,38,11/01/2025,07/05/2025,
418,199,28/05/2024,,
268,452,27/01/2024,,1
106,489,10/11/2020,,0
259,65,20/09/2021,,
405,138,15/04/2022,,2
251,135,04/11/2023,05/04/2025,2
204,239,10/04/2021,,0
49,327,18/02/2020,,0
291,456,27/07/2020,12/05/2022,1
327,352,20/05/2023,,0
33,55,27/10/2022,,2
2,131,04/10/2020,30/12/2023,1
82,224,25/12/2024,29/08/2025,1
347,239,23/02/2023,,1
205,386,31/08/2020,16/04/2021,
343,38,19/11/2021,08/04/2024,2
330,480,02/02/2021,,2
143,305,11/01/2025,,0
484,441,19/02/2023,,2
118,458,09/10/2022,,0
211,234,27/08/2020,22/03/2025,
408,129,17/04/2022,,0
27,375,29/11/2020,,0
411,487,25/08/2024,,2
38,325,20/06/2024,,0
382,100,12/12/2022,,
399,418,05/10/2021,,2
181,426,12/02/2023,,0
176,103,25/09/2022,,1
469,161,19/12/2023,,0
409,93,27/11/2024,,1
355,177,21/06/2020,14/05/2022,2
114,41,28/06/2022,06/09/2022,0
450,73,06/08/2025,,2
30,228,24/05/2023,,
407,167,07/11/2023,14/10/2024,
119,12,26/08/2022,14/09/2024,2
392,165,06/08/2024,22/09/2024,
70,31,10/02/2023,,2
171,200,18/05/2024,,0
277,452,25/11/2020,11/09/2022,0
288,479,16/04/2020,20/12/2023,1
135,177,21/12/2024,10/07/2025,1
293,75,16/07/2020,,1
87,275,19/10/2020,15/03/2023,1
103,134,12/04/2020,,0
442,240,18/05/2021,,1
283,269,20/04/2025,,
14,190,09/03/2021,,1
67,173,29/09/2020,,1
384,113,20/03/2024,,
33,170,12/05/2021,,1
461,266,14/06/2021,28/10/2021,2
209,38,21/10/2021,19/08/2025,2
204,70,17/08/2025,,0
87,259,05/12/2024,,2
249,432,02/01/2023,,2
441,370,13/07/2020,04/02/2023,
397,477,20/12/2020,12/01/2021,2
238,121,13/03/2023,,0
96,411,15/05/2022,,0
270,490,09/01/2020,,0
401,382,25/10/2023,10/01/2025,
267,286,01/11/2020,,1
192,178,03/03/2021,,0
315,152,17/12/2020,08/03/2023,1
44,327,02/12/2020,03/06/2024,2
145,100,21/07/2021,,2
263,156,13/05/2020,,0
434,408,24/05/2024,01/09/2025,2
319,68,12/10/2023,,0
92,228,07/01/2025,,0
242,498,11/03/2020,,2
156,137,06/04/2025,,
485,273,17/12/2024,16/06/2025,2
312,358,09/08/2023,,
390,140,05/08/2024,06/05/2025,2
364,136,06/02/2022,14/11/2024,1
210,348,15/11/2020,,
333,304,07/09/2020,22/01/2024,
348,487,09/08/2022,01/02/2023,1
339,430,12/09/2024,,2
268,454,15/04/2024,,2
170,407,15/02/2024,,
347,65,23/11/2023,,0
67,222,14/01/2022,,1
74,196,02/03/2022,,1
167,431,30/12/2022,,
354,421,16/08/2021,01/04/2024,
493,466,29/10/2023,,
180,14,14/12/2023,,2
264,322,14/02/2024,,
246,2,14/03/2021,,2
404,74,29/03/2023,,1
267,239,18/09/2024,,1
111,416,05/01/2021,18/12/2021,0
351,83,06/09/2020,,1
87,324,04/10/2021,,1
376,81,02/04/2023,04/08/2024,
127,214,24/01/2025,03/02/2025,2
137,262,22/09/2020,27/05/2021,
29,137,18/05/2021,,1
342,130,08/06/2024,11/08/2024,0
218,66,05/01/2025,,2
483,233,03/02/2021,,0
323,210,04/01/2025,,
499,293,14/08/2021,,0
46,231,14/07/2021,,
318,321,17/01/2022,,2
409,196,05/04/2021,08/07/2025,0
212,92,04/06/2025,,1
90,83,28/02/2020,,
36,379,24/02/2021,12/09/2022,
340,130,16/12/2020,,1
67,325,05/06/2021,25/02/2025,1
210,415,13/09/2021,16/02/2023,0
269,173,01/04/2021,,2
184,237,18/08/2023,,0
123,330,13/07/2020,09/11/2022,2
452,483,25/08/2022,12/03/2023,1
123,283,12/08/2025,23/09/2025,0
248,99,09/05/2025,30/05/2025,
297,470,03/05/2020,,2
494,235,04/09/2020,09/09/2022,1
349,6,16/08/2022,04/02/2025,0
447,337,27/07/2020,,
1,479,26/07/2021,,
350,70,06/07/2024,,2
365,396,07/09/2020,,
116,351,07/09/2020,,2
264,491,18/01/2020,,0
292,187,16/05/2021,,0
84,21,22/11/2022,,0
356,90,08/02/2020,11/02/2022,0
440,338,17/03/2020,,1
313,233,21/02/2023,,2
85,448,26/05/2020,26/01/2023,1
223,28,20/03/2022,,
284,213,07/01/2023,,
465,232,31/07/2022,,0
218,67,18/02/2025,,1
401,221,02/12/2022,,1
269,464,18/01/2021,,1
10,212,22/03/2024,,
107,497,25/05/2023,13/12/2024,1
149,274,17/01/2023,07/02/2024,0
365,114,21/02/2021,23/07/2021,2
248,298,10/01/2024,24/09/2024,
187,284,30/01/2023,,2
152,304,20/01/2020,,1
83,25,26/03/2020,,0
417,311,18/04/2023,03/02/2024,0
115,155,24/06/2021,21/10/2024,1
336,246,04/07/2025,,0
188,446,13/10/2021,09/07/2022,2
184,219,16/10/2024,,1
275,26,29/06/2022,14/07/2025,2
395,6,14/04/2020,,0
412,440,28/02/2024,19/03/2025,0
317,416,25/09/2024,17/02/2025,1
140,273,29/09/2024,,0
64,216,28/04/2021,,
228,283,07/02/2024,11/11/2024,0
418,61,04/05/2021,,2
475,144,01/11/2023,,2
193,130,26/12/2022,,1
167,408,06/11/2021,14/03/2024,1
472,359,12/10/2025,,0
319,181,04/03/2024,,0
346,387,08/04/2021,,
223,156,11/02/2025,,0
97,423,07/03/2021,,0
192,267,11/05/2022,10/07/2024,2
381,221,26/02/2023,,0
365,104,31/03/2023,16/09/2024,2
392,377,26/02/2023,,2
67,295,21/05/2022,,2
324,252,20/04/2022,,2
391,252,13/10/2023,,
176,201,09/01/2023,16/09/2025,1
332,371,18/01/2025,,0
472,155,30/03/2023,,0
361,307,06/11/2023,,1
500,333,17/09/2025,,
175,393,03/09/2020,,0
463,2,23/06/2022,19/07/2025,2
444,306,01/06/2022,,
290,248,03/12/2023,,0
411,461,01/11/2021,,0
356,408,05/04/2023,,
375,191,26/06/2021,,0
357,372,12/11/2020,13/07/2023,0
391,315,14/01/2020,,2
415,372,19/01/2022,16/07/2022,1
208,309,04/01/2023,29/07/2023,1
432,4,26/03/2025,,2
370,251,22/08/2023,,
343,258,05/06/2021,,2
45,416,09/06/2024,,2
246,319,19/09/2024,,2
408,419,17/01/2025,,2
124,172,22/02/2024,23/04/2025,1
475,145,08/08/2020,05/11/2020,0
191,426,15/11/2022,,1
414,493,15/11/2023,,0
126,342,31/03/2020,,1
181,468,03/11/2021,17/12/2023,0
446,37,29/08/2025,,1
156,242,07/03/2025,24/09/2025,2
393,397,08/09/2023,26/08/2025,
27,105,23/09/2022,10/08/2023,0
437,282,31/01/2023,,2
172,304,24/10/2024,04/06/2025,2
312,321,31/07/2024,,0
360,77,07/02/2021,,1
494,348,22/03/2020,22/03/2023,1
122,389,29/11/2023,,0
292,426,12/02/2021,,2
409,307,17/12/2024,,1
381,331,05/12/2020,,2
106,27,25/07/2025,,1
138,429,29/03/2020,,1
183,376,19/12/2022,07/11/2024,0
30,133,17/06/2022,,2
349,301,04/10/2022,28/09/2023,2
353,359,30/03/2020,,1
311,33,04/08/2023,,2
142,260,22/01/2021,,
160,165,21/08/2021,,1
171,397,30/05/2024,25/06/2025,2
12,326,06/12/2022,,1
68,421,19/05/2023,,0
461,401,26/11/2021,08/03/2024,2
493,101,04/01/2022,,1
286,489,18/11/2021,,2
165,176,09/09/2024,12/01/2025,0
213,442,12/01/2024,,0
384,219,26/03/2022,19/06/2023,1
181,494,13/02/2020,05/08/2022,0
350,417,08/04/2023,,1
5,96,14/10/2020,,0
268,499,28/07/2023,,0
23,225,04/04/2025,29/09/2025,
248,300,27/05/2025,,0
188,111,06/04/2023,,
156,367,21/02/2023,16/10/2023,2
359,373,11/12/2024,,2
210,173,04/03/2023,,1
168,132,20/04/2020,19/01/2025,2
493,4,30/01/2022,15/04/2025,2
320,79,27/04/2024,,
189,180,03/12/2020,,1
320,299,28/09/2023,,1
371,197,28/11/2022,,0
244,155,25/10/2024,02/12/2024,2
68,158,30/05/2024,,2
36,312,21/04/2020,24/12/2023,
83,468,04/07/2020,18/08/2023,2
211,278,14/04/2024,12/05/2025,2
85,130,06/03/2020,16/11/2024,
44,434,13/06/2025,,2
270,49,16/04/2023,,0
356,26,29/06/2020,,1
234,386,23/12/2022,,2
318,11,21/05/2021,,0
304,200,01/06/2024,27/09/2024,1
118,423,15/06/2020,,1
429,337,21/01/2021,,1
23,417,23/06/2023,,2
293,244,28/05/2025,08/10/2025,
286,259,18/08/2020,,2
358,480,09/02/2021,,1
64,412,10/11/2021,,2
434,345,04/09/2024,,1
97,377,02/10/2025,,2
102,114,10/04/2022,,2
374,166,27/08/2020,26/03/2024,
395,415,05/07/2024,,
211,473,27/03/2022,19/09/2022,0
104,115,15/05/2022,28/03/2024,2
142,54,07/04/2025,,2
452,471,18/10/2022,05/09/2025,1
156,257,19/08/2024,,0
367,440,06/12/2022,,1
48,442,03/08/2025,,1
213,127,09/03/2021,,2
272,251,23/07/2024,,1
88,104,23/09/2022,,2
159,381,12/02/2025,,0
300,223,02/01/2024,,0
224,17,15/10/2023,,2
378,386,31/07/2024,25/11/2024,1
86,256,11/12/2021,,1
359,309,31/12/2022,,1
223,174,22/03/2023,,0
88,123,19/03/2023,,1
428,174,14/01/2023,,1
153,453,12/10/2021,10/08/2023,0
300,212,11/03/2022,,0
482,183,11/01/2023,,
452,161,15/12/2023,,0
342,22,11/10/2021,30/05/2022,
402,143,24/11/2024,31/12/2024,0
111,117,13/02/2024,16/07/2025,0
482,174,04/01/2021,19/12/2024,0
63,123,30/06/2023,,2
375,46,08/11/2023,05/03/2025,2
385,248,19/09/2020,,1
163,276,18/10/2023,,0
374,154,02/03/2020,,1
383,69,01/05/2024,,0
306,184,18/10/2023,,
257,212,11/09/2021,,
438,493,29/12/2022,,2
144,193,11/05/2024,27/05/2024,
418,182,01/09/2022,09/03/2023,2
375,445,12/02/2022,,2
27,24,26/09/2021,08/10/2025,1
49,444,05/01/2020,,1
283,387,08/06/2021,,1
210,397,20/01/2024,,1
463,464,29/12/2023,17/10/2024,0
343,126,23/07/2022,29/11/2022,2
134,138,24/10/2022,,1
36,285,26/08/2020,,2
3,108,03/05/2024,27/12/2024,0
359,262,26/08/2023,,
204,180,04/08/2025,07/10/2025,0
384,489,02/03/2021,,2
256,146,26/11/2022,,0
71,233,28/05/2022,,2
127,450,25/11/2020,,0
144,187,09/09/2022,,2
173,26,18/06/2022,,1
298,167,05/01/2025,,0
404,480,26/01/2024,,0
116,86,16/09/2023,,0
486,177,01/03/2021,,2
325,222,31/12/2024,,2
308,242,17/08/2022,,1
318,349,24/05/2022,30/05/2022,2
392,474,08/03/2023,,2
444,394,29/01/2024,,0
441,274,28/02/2024,,1
53,262,09/06/2020,02/05/2021,
358,23,18/03/2020,08/10/2020,0
332,61,26/10/2022,,1
151,9,20/02/2020,15/02/2022,0
5,119,23/02/2022,05/08/2023,2
36,176,03/03/2022,,0
170,353,05/07/2022,,2
462,90,01/08/2025,06/08/2025,2
224,394,30/08/2020,,0
300,349,05/12/2023,,1
265,174,07/11/2023,,
269,450,09/04/2020,,1
382,47,27/10/2024,,1
500,162,15/01/2024,,2
453,105,14/01/2021,,0
184,358,13/12/2023,,0
495,368,22/11/2021,,1
208,448,22/02/2020,13/04/2025,0
105,256,04/09/2021,21/01/2022,1
80,268,07/07/2023,,0
215,494,08/03/2021,,2
164,286,31/07/2021,30/12/2021,2
423,73,22/04/2024,,1
346,267,10/06/2023,,1
435,339,25/06/2025,11/07/2025,1
218,35,18/11/2022,,0
440,263,07/05/2021,05/03/2025,2
364,437,27/07/2022,,1
439,374,31/01/2020,,1
235,348,13/05/2022,,2
495,25,07/02/2023,,
382,147,13/01/2020,,2
341,302,28/11/2024,,2
131,166,17/03/2025,,2
115,349,06/10/2023,11/03/2025,1
438,482,24/10/2024,20/01/2025,2
490,462,02/03/2020,,2
182,306,26/02/2023,,1
489,413,02/09/2024,,0
234,329,28/12/2023,,1
16,107,24/07/2023,,
246,33,11/08/2021,,1
493,473,21/05/2025,,2
257,288,30/08/2020,,1
78,127,15/09/2020,,1
307,201,25/03/2024,16/03/2025,1
446,145,16/10/2020,,1
264,476,05/07/2023,,0
19,346,26/12/2020,02/10/2024,0
156,131,24/12/2024,,0
407,296,14/03/2020,,1
427,142,06/08/2022,,1
145,309,12/02/2023,,1
348,364,25/03/2025,,0
190,393,06/01/2024,,2
311,241,01/07/2021,,
127,210,12/12/2020,,1
86,277,27/05/2024,,1
363,499,03/10/2021,06/05/2022,1
454,267,12/04/2025,,
449,147,13/02/2024,,1
227,82,18/03/2020,09/11/2023,0
430,289,16/06/2021,,1
437,279,10/12/2024,,1
118,486,26/08/2025,11/10/2025,2
330,69,22/11/2024,14/01/2025,
323,433,26/04/2020,,0
218,128,12/04/2020,,
61,95,30/05/2022,,0
175,481,17/10/2022,,1
68,100,19/07/2022,,1
188,142,25/01/2020,,
284,379,06/01/2023,,0
364,378,02/04/2022,25/05/2025,2
495,273,13/05/2025,,2
156,418,03/01/2025,,2
176,500,12/05/2023,18/04/2025,
485,484,08/03/2021,,1
46,377,02/02/2021,,
59,38,21/06/2023,,
44,22,16/12/2021,,1
486,426,15/01/2021,,
392,379,20/08/2020,04/08/2022,0
74,52,02/02/2023,,2
223,20,20/09/2021,,1
209,170,19/07/2020,,
166,269,19/09/2020,10/12/2024,2
232,168,02/11/2020,,1
144,326,12/10/2022,,2
267,260,26/12/2021,,2
409,115,28/11/2020,,1
181,72,30/01/2020,,2
99,126,17/05/2022,26/10/2022,1
184,450,11/09/2023,,0
183,232,06/05/2021,,2
49,342,03/07/2025,,
500,338,07/04/2021,29/01/2023,1
436,103,18/12/2023,,
117,152,26/04/2020,,
404,82,06/03/2025,,1
52,472,24/02/2022,,
313,212,02/03/2022,,1
268,52,09/01/2020,28/04/2025,2
78,286,13/03/2024,,
342,140,25/09/2020,,0
100,103,22/05/2021,13/03/2023,
29,383,26/08/2023,,1
466,266,31/03/2022,28/08/2022,1
256,137,30/04/2022,,1
174,459,11/12/2020,01/04/2022,2
179,112,04/06/2023,,1
118,66,24/08/2024,,
248,187,22/08/2020,25/04/2025,0
151,252,09/03/2023,,0
348,218,04/05/2020,,0
264,330,26/12/2021,,0
189,264,21/04/2021,,
137,310,05/12/2022,17/11/2023,1
27,383,13/06/2023,13/10/2025,2
169,393,04/03/2021,,2
306,56,12/12/2021,,1
279,471,05/11/2023,,1
140,173,10/07/2020,,0
179,80,01/02/2022,,1
265,260,12/03/2022,,1
304,165,17/03/2023,,0
430,368,12/05/2024,,0
143,436,30/03/2021,08/05/2023,2
453,191,07/11/2021,,2
275,372,26/09/2020,04/09/2022,1
418,251,13/03/2021,27/05/2025,
380,168,04/10/2025,,2
153,142,03/10/2021,21/08/2024,1
247,342,23/04/2020,25/11/2023,
144,381,02/12/2021,,0
459,135,13/05/2024,,2
179,455,14/08/2021,29/07/2025,
455,34,18/01/2023,,1
269,336,23/04/2021,,2
19,129,30/04/2023,,1
104,3,12/04/2021,,0
151,136,08/02/2021,21/02/2021,1
307,34,06/06/2021,28/10/2021,1
238,51,22/09/2021,06/02/2024,2
474,43,02/02/2023,,0
384,420,14/12/2022,23/04/2025,
80,414,10/10/2025,,1
382,353,20/03/2025,,2
408,233,21/06/2021,14/01/2022,1
486,477,14/01/2022,,1
101,183,07/02/2025,,2
13,428,30/05/2022,19/11/2022,1
342,229,16/04/2021,,1
222,424,13/06/2022,,2
399,70,23/10/2021,,
354,94,04/01/2025,18/07/2025,2
126,39,02/08/2023,,
112,261,17/02/2025,,
333,337,16/02/2020,,0
434,315,30/07/2025,,
239,243,08/06/2022,03/08/2022,0
493,223,13/01/2023,09/01/2024,
438,13,25/02/2023,,1
483,474,16/06/2022,,0
461,123,05/09/2020,,
35,48,19/10/2022,,2
124,272,22/02/2021,,2
242,131,23/02/2023,,
383,461,20/01/2023,,0
86,19,28/10/2021,,
100,281,07/02/2022,,
133,277,21/02/2024,,
397,447,18/02/2024,15/04/2025,2
313,366,11/01/2023,,0
237,462,07/03/2022,22/02/2024,1
56,327,15/02/2021,,0
492,266,06/01/2025,21/04/2025,
446,342,02/09/2024,10/12/2024,2
185,64,04/01/2020,,
412,256,17/05/2024,,0
361,4,28/05/2021,,2
216,130,09/01/2020,,2
406,111,27/02/2020,,
395,461,01/01/2024,,0
472,107,06/06/2022,,0
452,106,23/02/2025,,2
339,422,07/04/2023,13/04/2024,
38,411,31/03/2020,,2
457,394,27/10/2023,,1
250,381,16/10/2021,06/08/2025,0
460,232,04/08/2020,,1
195,118,17/01/2020,,0
218,372,20/05/2021,28/12/2022,
122,5,04/02/2020,,2
258,468,18/09/2025,13/10/2025,0
493,39,06/07/2022,26/04/2024,1
480,352,12/02/2024,,
99,419,21/08/2023,,1
228,492,02/07/2023,30/08/2024,1
325,382,18/07/2022,,
352,334,03/11/2022,,0
141,134,18/09/2025,,2
144,88,24/06/2025,,0
494,196,30/11/2024,29/07/2025,1
288,36,22/06/2023,,1
317,214,21/01/2024,,0
295,212,12/09/2023,22/12/2024,1
463,217,16/04/2021,,0
50,65,19/01/2024,,
233,188,14/01/2024,,2
84,490,11/11/2023,23/03/2024,2
492,322,14/03/2020,,2
366,476,03/11/2024,25/05/2025,
139,367,19/04/2023,,2
304,453,19/12/2023,,2
172,46,29/03/2025,13/09/2025,
350,294,05/02/2023,03/03/2024,2
333,23,04/01/2020,,
345,446,09/06/2020,,2
211,169,24/04/2021,21/01/2022,0
49,151,16/10/2022,11/12/2023,2
128,413,19/05/2025,,0
68,351,09/11/2020,,2
27,345,07/05/2021,28/09/2023,
179,37,11/03/2023,,1
361,346,09/10/2024,,1
151,286,09/11/2020,24/12/2021,0
385,494,04/07/2025,,2
424,230,14/08/2025,,1
26,78,21/12/2020,,2
85,103,02/04/2024,,1
405,476,20/01/2021,30/04/2023,0
171,413,26/09/2024,,
257,259,16/01/2022,23/04/2022,2
383,14,11/08/2024,23/05/2025,2
77,434,04/06/2023,,0
103,160,03/10/2021,06/01/2023,0
105,69,31/07/2023,,2
127,264,15/01/2020,,
100,498,18/12/2021,23/02/2025,0
317,64,31/08/2024,,1
315,73,10/04/2023,,0
204,490,09/02/2020,,0
186,34,23/10/2023,29/06/2025,2
124,302,22/01/2025,27/02/2025,1
72,430,23/09/2025,,
260,283,23/09/2022,,2
17,60,14/08/2025,,0
314,490,06/09/2020,,1
131,181,14/12/2024,29/01/2025,1
490,280,02/10/2024,,0
218,21,19/05/2020,,2
45,265,27/02/2025,26/09/2025,1
267,204,13/08/2022,,2
145,322,15/06/2023,11/07/2023,0
235,69,19/03/2021,29/07/2025,1
268,311,19/04/2022,23/11/2024,0
490,108,04/02/2024,,0
269,304,05/12/2023,,1
304,266,15/09/2020,,1
84,385,01/02/2024,,0
12,247,06/09/2023,,0
221,465,06/05/2020,,1
248,88,02/12/2020,,2
406,368,07/03/2021,29/03/2025,1
154,434,05/01/2023,10/07/2023,0
241,108,09/05/2023,27/01/2025,
180,44,29/07/2021,,0
79,1,17/07/2025,,1
80,339,17/04/2025,,0
381,308,29/11/2020,11/06/2023,1
408,381,19/02/2024,,0
410,346,15/08/2023,10/05/2024,1
113,105,18/01/2024,,1
128,56,15/06/2024,,0
145,71,26/02/2021,16/04/2023,2
154,283,02/06/2022,28/11/2023,0
23,199,29/01/2022,08/10/2025,1
237,54,28/01/2025,,
304,156,03/11/2023,13/05/2025,1
262,319,13/03/2023,13/03/2025,0
416,423,03/03/2020,05/03/2023,2
344,135,03/10/2024,30/05/2025,0
139,327,23/02/2023,04/01/2024,2
266,299,14/03/2024,,2
399,310,29/11/2023,,2
339,114,07/10/2024,17/04/2025,1
396,269,18/03/2022,,2
211,204,07/07/2022,17/02/2025,
271,214,19/07/2023,23/01/2025,0
420,470,17/04/2023,09/10/2023,2
54,336,04/12/2020,,
171,189,08/02/2022,,2
170,13,09/01/2023,27/01/2025,2
147,152,06/03/2021,,2
463,425,09/06/2024,,0
38,385,13/08/2021,20/02/2025,1
201,99,16/11/2020,,
215,314,06/04/2022,13/05/2025,
